OBJECTID,REFNUM,SignificantName,OtherName,Location,StreetIndex,County,Architect,Builder,BeginYear,EndYear,SurveyType,SurveyDate,PIN,GlobalID,x,y,Reference Number,Url_img,Item ID,URL
55080,200539,"Clarke, Henry B., House", ,1827 S. Indiana Ave.,"Indiana, S",Cook,,"Clarke, Henry B.",1836,1836,National Register Application,7/13/70,,a4a88bdf-3769-4212-9009-36ddb9ba8a9c,-9754034.692,5139598.786700006,200539,,4b9123a2ef5a4f2e982bb5804224fc30,https://idnr.maps.arcgis.com/sharing/rest/content/items/4b9123a2ef5a4f2e982bb5804224fc30/data
55081,200652,Dearborn Station,Polk Street Station,47 W. Polk St.,"Polk, W",Cook,"Eidlitz, Cyrus L. W.", ,1883,1885,Structures,1971-1975,,4c34530c-f1ce-4189-a8e5-c11df05fc947,-9754735.164,5141848.652699999,200652,,6f850c60df52429fb829226e65ce1fe9,https://idnr.maps.arcgis.com/sharing/rest/content/items/6f850c60df52429fb829226e65ce1fe9/data
55082,200655,Fisher Building, ,343 S. Dearborn St.,"Dearborn, S",Cook,"Atwood, Charles B.; Burnham, D. H. & Co.", ,1895,1896,National Register Application,8/8/75,,f770cf2f-f7ec-4cce-9eab-82cd548411e6,-9754800.726,5142575.317599998,200655,,92f8cce7a60b497290dcaba57d1b7ec3,https://idnr.maps.arcgis.com/sharing/rest/content/items/92f8cce7a60b497290dcaba57d1b7ec3/data
55084,200683,Holy Trinity Russian Orthodox Cathedral and Rectory, ,1121-1123  N. Leavitt,"Leavitt, N",Cook,"Sullivan, Louis H.", ,1903,1903,Chicago Historic Resources Survey,1983-1994,,8f29dc94-b590-4897-9eeb-a1519c4387e6,-9760699.232,5146301.802,200683,,389259b744bd4fa39a6cd127cb5d8ad5,https://idnr.maps.arcgis.com/sharing/rest/content/items/389259b744bd4fa39a6cd127cb5d8ad5/data
55086,200710,"Nickerson, Samuel, House", ,40 E. Erie,"Erie, E",Cook,"Burling, Edward J.", ,1883,1883,National Register Application,,,ae700d9d-3fb6-455b-a8c5-29357fefb3a8,-9754564.329,5145109.412899999,200710,,568a429d5f844262a9319f2ebc78d60f,https://idnr.maps.arcgis.com/sharing/rest/content/items/568a429d5f844262a9319f2ebc78d60f/data
55087,200717,Rosehill Cemetery Administration Building and Entry Gate, ,5800 N. Ravenswood Ave.,"Ravenswood, N",Cook,"Boyington, William W.", ,1864,1864,NR PPO,,,4d213f29-c0d2-4196-bddc-86c882da23f6,-9759966.422,5158937.864299999,200717,,9067b5654ef9449b9d3e5bb5bd3a8494,https://idnr.maps.arcgis.com/sharing/rest/content/items/9067b5654ef9449b9d3e5bb5bd3a8494/data
55090,200748,Delaware Building,Bryant Block,36 W. Randolph St.,"Randolph, W",Cook,Wheelock & Thomas, ,1872,1874,Structures,1971-1975,,33fa2638-1428-4948-bd2c-14537e360b94,-9754829.53,5143733.217,200748,,b8610a54dfaf465d9521a5ad703e2e61,https://idnr.maps.arcgis.com/sharing/rest/content/items/b8610a54dfaf465d9521a5ad703e2e61/data
55091,200749,"Graceland cemetery, Getty Tomb",Getty Family Mausoleum,4001 N. Clark St,"Clark, N",Cook,"Sullivan, Louis H.", ,1890,1890,National Register Application,7/17/73,,f2001888-1616-49bd-9fca-c340d8203d3e,-9758405.831,5155160.607600002,200749,,03f2d640822b44218dc85788c4fc95e7,https://idnr.maps.arcgis.com/sharing/rest/content/items/03f2d640822b44218dc85788c4fc95e7/data
55093,200762,"Dewes, Francis J., House",Swedish Engineers Society,503 W. Wrightwood Ave.,"Wrightwood, W",Cook,"Hercz, Arthur; Cudell, Adolph", ,1894,1896,National Register Application,1/27/73,,d88dfa49-7be2-44a5-9d0b-1ae43f259544,-9756249.108,5150567.141999996,200762,,3d680d10ffa34b5cbaca34f1bfdd84ab,https://idnr.maps.arcgis.com/sharing/rest/content/items/3d680d10ffa34b5cbaca34f1bfdd84ab/data
55094,200764,Kehilath Anshe Ma'ariv Synagogue,Pilgrim Baptist Church,3301 S. Indiana Ave.,"Indiana, S",Cook,Adler & Sullivan, ,1890,1891,National Register Application,8/23/72,,12e0db0a-c196-4011-a82d-986c56b488b2,-9754058.492,5136210.709700004,200764,,5c8bbe1b42ab4822b1423abdcef80dcb,https://idnr.maps.arcgis.com/sharing/rest/content/items/5c8bbe1b42ab4822b1423abdcef80dcb/data
55096,200788,Chicago Avenue Water Tower and Pumping Station,,Both sides of N. Michigan Ave. between E. Chicago and E. Pearson Sts.,"Michigan, N",Cook,, ,1869,1869,National Register Application,7/17/73,1703232007,cb1020a2-d709-4051-9a08-46831d1905e1,-9754229.037,5145556.749899996,200788,,5ad5dfde01af4e4a896accdcbf609652,https://idnr.maps.arcgis.com/sharing/rest/content/items/5ad5dfde01af4e4a896accdcbf609652/data
55097,200793,Page Brothers Building, ,177 N. State St.,"State, N",Cook,"Van Osdel, John Mills; Badger, D. D.", ,1872,1872,Chicago Historic Resources Survey,1983-1994,,e8faf652-627a-43a3-a607-e7810a946009,-9754642.504,5143842.283200002,200793,,3e487ec3462a4410aac4b0fe75d3ec60,https://idnr.maps.arcgis.com/sharing/rest/content/items/3e487ec3462a4410aac4b0fe75d3ec60/data
55098,200799,Second Presbyterian Church, ,1936 S. Michigan Ave.,"Michigan, S",Cook,"Renwick, James; Shaw, Howard van Doren", ,1871,1871,Chicago Historic Resources Survey,1983-1994,,bfd1222c-b6ee-497d-9a9d-f4de5d52c40c,-9754307.081,5139407.087399994,200799,,f478858b18b74f83a665af845f43aa86,https://idnr.maps.arcgis.com/sharing/rest/content/items/f478858b18b74f83a665af845f43aa86/data
55102,200840,"Miller, Allan, House", ,7121 S. Paxton Ave.,"Paxton, S",Cook,"Van Bergen, John S.","Pellinger, N. A.",1915,1915,National Register Application,3/1/91,,d216b3f5-7325-4c38-96c7-517736334665,-9748378.697,5125950.398199996,200840,,6dfefeb1c9bf4201bcee0e187c915a3f,https://idnr.maps.arcgis.com/sharing/rest/content/items/6dfefeb1c9bf4201bcee0e187c915a3f/data
55108,200995,Hotel St. Benedict Flats, ,"40, 42, 50 E. Chicago Ave., 801 N. Wabash Ave.","Chicago, E",Cook,"Egan, James J.","Sexton, Patrick J.",1882,1883,National Register Application,8/30/88,,505f14a9-7c51-416c-aaa7-c6d20ff9496e,-9754520.825,5145567.741,200995,,f8c753f91d974256a0ee71efe90c8dab,https://idnr.maps.arcgis.com/sharing/rest/content/items/f8c753f91d974256a0ee71efe90c8dab/data
55116,200505,"Chicago Union Stockyards, Old Stone Gate",Old Stone Gate,Exchange Ave.,Exchange,Cook,Burnham & Root, ,1879,1879,Structures,1971-1975,,b605f916-b17e-434c-a4e8-d2d4200c2359,-9756968.735,5133837.231599998,200505,,090bf0ff609b42318b07b5cf7b248ac6,https://idnr.maps.arcgis.com/sharing/rest/content/items/090bf0ff609b42318b07b5cf7b248ac6/data
55117,200521,"Charnley, James, House",Charnley-Persky House,1365 N. Astor St.,"Astor, N",Cook,"Adler and Sullivan; Wright, Frank Lloyd", ,1891,1892,National Register Application,11/19/69,,67b23efb-078b-4914-92e4-2f5071ce02e9,-9754666.461,5147156.360399998,200521,,9b8f215c4d524827b7203f8dc872609d,https://idnr.maps.arcgis.com/sharing/rest/content/items/9b8f215c4d524827b7203f8dc872609d/data
55120,200727,South Dearborn Street--Printing House Row Historic District, ,"343, 407, 431 S. Dearborn St. and 53 W. Jackson Blvd.","Dearborn, S",Cook,"Atwood, Charles B.; Burnham, D. H. & Co.; Jenney & Mundie; Burnham & Root; Holabird & Roche", ,1889,1896,National Register Application,7/25/75,,3994b3e9-3b1c-44c5-a24b-847ae1738157,-9754775.301,5142553.774099999,200727,,5e58495ad4df46deae6b22e221972d37,https://idnr.maps.arcgis.com/sharing/rest/content/items/5e58495ad4df46deae6b22e221972d37/data
55121,200956,Adler Planetarium, ,1300 S. Lake Shore Dr.,"Lake Shore, S",Cook,"Grunsfeld, Ernest, Jr.", ,1929,1930,Chicago Historic Resources Survey,1983-1994,,ce85896d-ca77-4333-9e7b-7df16a6eb6f5,-9752327.815,5140950.538199997,200956,,af9af6c82e76433984f09a8732f01f3f,https://idnr.maps.arcgis.com/sharing/rest/content/items/af9af6c82e76433984f09a8732f01f3f/data
55122,200957,"Shedd, John G., Aquarium", ,1200 S. Lake Shore Dr.,"Lake Shore, S",Cook,"Graham, Anderson, Probst & White", ,1929,1929,Chicago Historic Resources Survey,1983-1994,,e3a4841d-325b-4cdc-9c5a-43288306ecd3,-9753133.982,5141173.810099996,200957,,2ec1d6affb1a4432ac14b120a50b9009,https://idnr.maps.arcgis.com/sharing/rest/content/items/2ec1d6affb1a4432ac14b120a50b9009/data
55123,200964,U-505 (IX C U-Boat),,Jackson Park,Jackson Park,Cook,,Deutsches Werft Shipyards,1940,1941,National Register Application,1/11/89,,fbe8f762-10d5-4f12-ad4e-e5428ff4e866,-9753321.757,5140927.6,200964,,84664b957f0141bd8923f88d98a85bfd,https://idnr.maps.arcgis.com/sharing/rest/content/items/84664b957f0141bd8923f88d98a85bfd/data
55132,200464,"University of Chicago, Room 405, Jones, George Herbert, Laboratory","Jones, George Herbert, Laboratory, Room 405",S. Ellis Ave. between E. 57th and 58th Sts.,"Ellis, S",Cook,, ,,,National Register Application,Nov-77,,cbe6e6b7-8fb3-4dbc-a30c-0fab53c5a045,-9751698.79,5129625.194300002,200464,,b775894e9d28441daca526f0fe3288ce,https://idnr.maps.arcgis.com/sharing/rest/content/items/b775894e9d28441daca526f0fe3288ce/data
55152,200466,Pullman Historic District, ,"Bounded by 103rd St., C.S.S. and S.B. Railroad spur tracks, 115th St. and Cottage Grove Ave.",103rd,Cook,"Beman, Solon Spencer; Barrett, Nathan F.", ,1880,1894,Landmarks,4/15/69,,146c3743-e04e-4af5-8668-d894ccf3fc93,-9752082.378,5115638.005699997,200466,,87e8c5577e9944df86cf7be971e238f7,https://idnr.maps.arcgis.com/sharing/rest/content/items/87e8c5577e9944df86cf7be971e238f7/data
55153,200502,Alta Vista Terrace Historic District, ,"Block bounded by W. Byron, W. Grace, N. Kenmore, and N. Seminary Sts.","Byron, W",Cook,, ,1900,1922,National Register Application,1972,,5981765b-1417-4475-a6a8-8e200da98a99,-9757859.462,5153799.472300001,200502,,fc06b43df98d49e8abe302a661df7b6b,https://idnr.maps.arcgis.com/sharing/rest/content/items/fc06b43df98d49e8abe302a661df7b6b/data
55157,200524,McClurg Building,Ayer Building,218 S. Wabash Ave.,"Wabash, S",Cook,Holabird & Roche, ,1900,1900,Structures,1971-1975,,ec7730d6-f9a3-422b-bb14-52daf69824bb,-9754501.165,5142846.893600001,200524,,ceb516271efd4ccc823a03cbf6cea70e,https://idnr.maps.arcgis.com/sharing/rest/content/items/ceb516271efd4ccc823a03cbf6cea70e/data
55161,200540,"Kimball, William W., House","Cahners Publishing Company, Inc.",1801 S. Prairie Ave.,"Prairie, S",Cook,"Beman, Solon Spencer", ,1890,1892,National Register Application,3/17/72,,0914b22a-209e-4b6b-8976-7346d2c048cf,-9753819.727,5139553.124600001,200540,,5dce4b8422ec4b2d8e442f8e3ca2dae6,https://idnr.maps.arcgis.com/sharing/rest/content/items/5dce4b8422ec4b2d8e442f8e3ca2dae6/data
55166,200637,Lakeside Press Building,,731 S. Plymouth Ct.,"Plymouth, S",Cook,"Shaw, Howard van Doren",,1897,1901,Structures,1971-1975,1716408011,3fdf77bb-7963-4cd5-9e3d-1b7818679d8a,-9754735.699,5141902.649099996,200637,,bec1484a18914d3daee433f30492c197,https://idnr.maps.arcgis.com/sharing/rest/content/items/bec1484a18914d3daee433f30492c197/data
